,tweet_id,type,reference_tweet_id
607,1489478172659888131,quoted,1489251022245556237
608,1489478021845327873,retweeted,1489477610887331841
609,1489477818618683394,retweeted,1489284644700831748
610,1489477762725269504,retweeted,1489458453584228355
611,1489477287665881094,retweeted,1489417041048227840
612,1489477092324491265,retweeted,1488886838312022029
613,1489477021151289344,retweeted,1489464078984613889
614,1489477010854342659,retweeted,1489308485766418432
615,1489476810383503360,retweeted,1489476540614135811
616,1489476631496310785,retweeted,1489336480648642561
617,1489476540614135811,quoted,1489335379467677704
618,1489476499644239872,retweeted,1489376836589084681
619,1489476443977441280,retweeted,1489284644700831748
620,1489476366445826050,retweeted,1489458453584228355
621,1489476218835537923,retweeted,1489295037967978497
622,1489476060001579009,retweeted,1489458453584228355
623,1489475939830542336,retweeted,1489295037967978497
624,1489475700574674944,retweeted,1489464078984613889
625,1489475661274169348,retweeted,1489318397988917249
626,1489475656740225026,retweeted,1489464078984613889
627,1489475588956037120,retweeted,1488886838312022029
628,1489475135115608064,retweeted,1489376836589084681
629,1489475099543625730,retweeted,1489464078984613889
630,1489475092199342081,retweeted,1489284644700831748
631,1489475058431004672,retweeted,1489475012927148034
632,1489475012927148034,quoted,1489284644700831748
633,1489474745691258881,retweeted,1489376836589084681
634,1489474678867443712,retweeted,1489319274707447809
635,1489474479159975936,retweeted,1489352444115132422
636,1489474337740664834,retweeted,1489464078984613889
637,1489474238910246917,retweeted,1489465953448599559
638,1489474151257497603,retweeted,1489339398097457156
639,1489474118063951874,retweeted,1489458453584228355
640,1489473927294464002,replied_to,1489464078984613889
641,1489473919094595585,retweeted,1489295037967978497
642,1489473911276384256,replied_to,1489199286223089668
643,1489473858688143360,retweeted,1489376836589084681
644,1489473461886017539,retweeted,1489376836589084681
645,1489473077759127556,retweeted,1489319274707447809
646,1489472666327154690,retweeted,1489339537356697605
647,1489472325615554560,retweeted,1489339537356697605
648,1489472031842349057,retweeted,1489022805735845900
649,1489493628728791042,retweeted,1487972934534709253
650,1489493314755825664,quoted,1489266046175379464
651,1489492790627209218,retweeted,1489458453584228355
652,1489492270520885248,retweeted,1489376836589084681
653,1489492170423812097,retweeted,1489489470923558913
654,1489492007689285635,retweeted,1489376836589084681
655,1489491617530720257,retweeted,1489464078984613889
656,1489491587092533250,replied_to,1489317953417977865
657,1489491439050539009,retweeted,1489308485766418432
658,1489491430598918146,retweeted,1489483282542522369
659,1489490900183298048,quoted,1489465215167377408
660,1489490729974042624,retweeted,1489308485766418432
661,1489490712529752064,replied_to,1489319274707447809
662,1489490036420718592,retweeted,1489309741088055297
663,1489489683285528576,retweeted,1489376836589084681
664,1489489470923558913,quoted,1489419666317529094
665,1489488980437438464,retweeted,1489458453584228355
666,1489488798589149186,retweeted,1489318397988917249
667,1489488797100216320,retweeted,1489476505801408512
668,1489488689206108160,retweeted,1488650075769344000
669,1489488674819608577,retweeted,1489376836589084681
670,1489488629541994498,retweeted,1489305979913129989
671,1489488509123526656,retweeted,1489464078984613889
672,1489488374465392640,retweeted,1488886838312022029
673,1489488358430543878,retweeted,1489324569768857602
674,1489488013516148739,retweeted,1488650075769344000
675,1489487904783179777,retweeted,1489483282542522369
676,1489487663208009731,retweeted,1489352444115132422
677,1489487358189719552,retweeted,1489458453584228355
678,1489487277004783616,retweeted,1489309741088055297
679,1489487211636531206,replied_to,1489401431195103234
680,1489487200756527106,retweeted,1489295037967978497
681,1489487160537501699,retweeted,1488650075769344000
682,1489487011887173633,retweeted,1488886838312022029
683,1489486654242914304,retweeted,1489318397988917249
684,1489486284330438661,retweeted,1489298257540902914
685,1489486227791253507,retweeted,1489308485766418432
686,1489486213358632960,retweeted,1489319274707447809
687,1489486170996166656,retweeted,1489308485766418432
688,1489485969166323712,retweeted,1489448165442928641
689,1489485918750879747,retweeted,1489464078984613889
690,1489485867056050184,retweeted,1489483282542522369
691,1489485570996936704,retweeted,1489458453584228355
692,1489485533072003073,retweeted,1489483282542522369
693,1489485269749350401,retweeted,1489483282542522369
694,1489485093412474880,retweeted,1489458453584228355
695,1489508979357143048,retweeted,1489376836589084681
696,1489508839409991685,retweeted,1489398509493276679
697,1489508784280010755,retweeted,1489318397988917249
698,1489508770254315522,retweeted,1489417041048227840
699,1489508706995871745,retweeted,1489376836589084681
700,1489508389432348672,replied_to,1489429342795051008
701,1489508305336635392,replied_to,1489431497643753477
702,1489508202207084544,replied_to,1489431549678276608
703,1489508082845569026,replied_to,1489431612337291265
704,1489507978336104449,replied_to,1489431777684844546
705,1489507904780599296,replied_to,1489432044715208708
706,1489506657155653632,retweeted,1489376836589084681
707,1489506614516224001,retweeted,1489318397988917249
708,1489506465773621249,retweeted,1489402730330349574
709,1489506081659305988,replied_to,1489505747109134337
710,1489505843624103937,retweeted,1489464078984613889
711,1489505262973112323,retweeted,1489318397988917249
712,1489505244291551240,retweeted,1489295037967978497
713,1489504880226193412,retweeted,1489402730330349574
714,1489504821686136832,retweeted,1489314888711294976
715,1489504633169100803,retweeted,1489376836589084681
716,1489504042938208256,retweeted,1489417041048227840
717,1489503701823897600,retweeted,1489464078984613889
718,1489503537516187648,retweeted,1489308485766418432
719,1489503076708876288,retweeted,1489464078984613889
720,1489502979245834241,retweeted,1489464078984613889
721,1489502915521921026,quoted,1489349581888499717
722,1489502787561951233,retweeted,1489398509493276679
723,1489502747418411008,retweeted,1489376836589084681
724,1489502346824404994,retweeted,1489308485766418432
725,1489502302692065287,retweeted,1489376836589084681
726,1489502000094093319,retweeted,1489464078984613889
727,1489501728651288578,retweeted,1489295037967978497
728,1489501419266838528,retweeted,1489398509493276679
729,1489501365986631680,retweeted,1489356788663267338
730,1489501202274467843,retweeted,1489343827726979075
731,1489501049304064001,retweeted,1489380439206805504
732,1489500764569538563,retweeted,1489315945353027593
733,1489500736689950724,retweeted,1489312955501973507
734,1489500705538912258,retweeted,1489312115731034114
735,1489500538056200193,retweeted,1489305979913129989
736,1489500519152427008,retweeted,1489298257540902914
737,1489500470783709185,retweeted,1489219679486980102
738,1489500455050915843,retweeted,1489217612055781380
739,1489500437728448515,retweeted,1489214590122610692
740,1489500413879586816,retweeted,1489204602683678723
741,1489500369029713923,quoted,1489062127453286401
742,1489523697539031041,quoted,1489062127453286401
743,1489523259368361986,retweeted,1489310921084211202
744,1489522974092759042,retweeted,1489318397988917249
745,1489522914261147648,retweeted,1489417041048227840
746,1489522850830733316,retweeted,1489376836589084681
747,1489522712397725696,retweeted,1489376836589084681
748,1489522249216540676,retweeted,1489307161138442240
749,1489521927890874370,retweeted,1489376836589084681
750,1489521722248376321,retweeted,1489376836589084681
751,1489521641189257217,retweeted,1489376836589084681
752,1489520864630558722,retweeted,1489376836589084681
753,1489520649357996036,replied_to,1489343744209874945
754,1489520564243169280,retweeted,1479797349190815748
755,1489520434324426752,retweeted,1489376836589084681
756,1489520072041369600,retweeted,1489376836589084681
757,1489520058019758082,retweeted,1489295037967978497
758,1489520012335398913,retweeted,1489298257540902914
759,1489519962670645251,retweeted,1489305979913129989
760,1489519768767893504,retweeted,1489307161138442240
761,1489519699079700485,retweeted,1489308485766418432
762,1489519481378557956,retweeted,1489312115731034114
763,1489519227463688193,retweeted,1489417041048227840
764,1489518679574253572,retweeted,1489324569768857602
765,1489518241890410497,retweeted,1489493314755825664
766,1489518182570332162,retweeted,1489308485766418432
767,1489517887006154758,retweeted,1489376836589084681
768,1489517317696409600,retweeted,1489315945353027593
769,1489517190294429700,retweeted,1489320331328188419
770,1489517112527933447,retweeted,1489376836589084681
771,1489516572473540608,retweeted,1489314888711294976
772,1489516343279898626,quoted,1488180537667764234
773,1489516263214829568,quoted,1489401911191261186
774,1489515628960616451,retweeted,1488939789919436803
775,1489515404632506370,retweeted,1489465953448599559
776,1489515182434963456,retweeted,1489458453584228355
777,1489515140148043776,retweeted,1489376836589084681
778,1489515102403538952,retweeted,1489308485766418432
779,1489514987844358146,retweeted,1489295037967978497
780,1489514923017355264,retweeted,1489295037967978497
781,1489514395403055106,retweeted,1489489470923558913
782,1489514364554129410,retweeted,1489308485766418432
783,1489514259490824193,retweeted,1489510894627221507
784,1489514134253314048,retweeted,1489376836589084681
785,1489513537034727424,retweeted,1489376836589084681
786,1489512702905139200,replied_to,1488956810006519812
787,1489512463045251072,retweeted,1489417041048227840
788,1489539090953515012,retweeted,1489376836589084681
789,1489538894408388608,retweeted,1489528448548843522
790,1489538489859387395,retweeted,1489458453584228355
791,1489538251408953344,replied_to,1489478089344274433
792,1489537397608038401,retweeted,1489458453584228355
793,1489537383204859906,retweeted,1489376836589084681
794,1489536478321332227,retweeted,1488886838312022029
795,1489536330048675841,retweeted,1489376836589084681
796,1489535901038518272,retweeted,1489398509493276679
797,1489535432513703936,retweeted,1489532858192519170
798,1489535380806582272,replied_to,1489528730716602369
799,1489535189592293380,retweeted,1489295037967978497
800,1489534979726004228,replied_to,1489328981656875008
801,1489534929696436228,retweeted,1489352444115132422
802,1489534674254901250,retweeted,1489339537356697605
803,1489534401675415555,retweeted,1489427056635035651
804,1489533863051284482,retweeted,1488886838312022029
805,1489533788765843457,retweeted,1489318397988917249
806,1489533721053171716,retweeted,1489376836589084681
807,1489533547165761539,retweeted,1489376836589084681
808,1489533358719778823,retweeted,1489376836589084681
809,1489533187961278465,retweeted,1489464078984613889
810,1489533078771019776,retweeted,1489502915521921026
811,1489532523575136256,retweeted,1489376836589084681
812,1489532237569794051,retweeted,1489376836589084681
813,1489532045785059332,retweeted,1489295037967978497
814,1489530923540488193,retweeted,1489326612139151369
815,1489530798797725699,retweeted,1425012652154183702
816,1489530552000544770,retweeted,1489295037967978497
817,1489530394617733123,retweeted,1489530363395334150
818,1489530363395334150,replied_to,1489525863985164291
819,1489530177508065283,retweeted,1489376836589084681
820,1489530160311410689,retweeted,1489526489917886464
821,1489529960331055104,retweeted,1489318397988917249
822,1489529567345881095,retweeted,1489376836589084681
823,1489529500786315267,retweeted,1489376836589084681
824,1489529468934893576,quoted,1489254160415395880
825,1489528881216376834,retweeted,1489464078984613889
826,1489528460095721474,retweeted,1489319274707447809
827,1489527835316432898,replied_to,1487867092414218240
828,1489527792895238148,retweeted,1489459886475780099
829,1489527667993067522,retweeted,1489526489917886464
830,1489527322172706816,retweeted,1489489470923558913
831,1489554065692545027,retweeted,1489308485766418432
832,1489553963099766786,retweeted,1489483282542522369
833,1489553949845868546,replied_to,1489553537524711424
834,1489553381953871872,retweeted,1489309741088055297
835,1489552417901404161,retweeted,1489548029984223235
